person_id,logged_on,exercise,reps,duration_sec,distance_km,laps,note,source
1,2022-06-11,run,,1611.0,4.0,,,gform
1,2022-06-13,run,,1500.0,3.7,,,gform
1,2022-06-14,run,,1809.0,4.5,,,gform
1,2022-06-16,run,,513.0,1.3,,,gform
1,2022-06-17,run,,1155.0,3.0,,,gform
1,2022-06-18,run,,2820.0,7.0,,,gform
1,2022-06-19,run,,1560.0,4.0,,,gform
1,2022-06-21,run,,1800.0,4.5,,,gform
1,2022-06-22,run,,1605.0,4.0,,,gform
1,2022-06-23,run,,1800.0,4.5,,,gform
1,2022-06-24,run,,1200.0,3.0,,,gform
1,2022-06-26,run,,1605.0,4.0,,,gform
1,2022-06-27,run,,1740.0,4.4,,,gform
1,2022-06-28,run,,639.0,1.6,,,gform
1,2022-06-29,run,,945.0,2.4,,,gform
1,2022-06-30,run,,1521.0,4.0,,,gform
1,2022-07-01,run,,1080.0,2.6,,,gform
1,2022-07-03,run,,1920.0,4.8,,,gform
1,2022-07-04,run,,795.0,2.0,,,gform
1,2022-07-05,run,,801.0,2.0,,,gform
1,2022-07-06,run,,840.0,2.1,,,gform
1,2022-07-07,run,,921.0,2.3,,,gform
1,2022-07-10,run,,2160.0,5.4,,,gform
1,2022-07-12,run,,1260.0,3.4,,,gform
1,2022-07-13,run,,1440.0,3.6,,,gform
1,2022-07-14,run,,789.0,2.2,,,gform
1,2022-07-15,run,,960.0,2.4,,,gform
1,2022-07-19,run,,1095.0,3.0,,,gform
1,2022-07-20,run,,1200.0,3.0,,,gform
1,2022-07-21,run,,960.0,2.4,,,gform
1,2022-07-24,run,,1200.0,3.0,,,gform
1,2022-07-25,run,,1200.0,3.0,,,gform
1,2022-07-26,run,,1260.0,3.1,,,gform
1,2022-07-27,run,,1260.0,3.1,,,gform
1,2022-07-28,run,,1599.0,4.0,,,gform
1,2022-07-29,run,,1200.0,3.0,,,gform
1,2022-07-30,run,,1329.0,3.3,,,gform
1,2022-07-31,run,,1200.0,3.0,,,gform
1,2022-08-06,run,,3300.0,8.2,,,gform
1,2022-08-08,run,,1281.0,3.0,,,gform
1,2022-08-11,run,,2001.0,5.0,,,gform
1,2022-08-13,swim_free,,,,6.0,"첫 수영, 집에 와서 바로 쓰러졌음.",gform
1,2022-08-15,swim_free,,,,6.0,,gform
1,2022-08-17,swim_free,,,,6.0,,gform
1,2022-08-19,swim_free,,,,6.0,,gform
1,2022-08-21,swim_free,,,,6.0,,gform
1,2022-08-23,run,,999.0,2.5,,,gform
1,2022-08-23,swim_free,,,,6.0,,gform
1,2022-08-25,swim_free,,,,6.0,,gform
1,2022-08-27,run,,1800.0,4.5,,,gform
1,2022-08-29,swim_free,,,,6.0,,gform
1,2022-08-31,swim_free,,,,7.0,100m 연속 수영,gform
1,2022-09-01,swim_free,,,,6.0,,gform
1,2022-09-03,run,,2073.0,5.0,,,gform
1,2022-09-04,run,,1080.0,2.5,,,gform
1,2022-09-05,run,,1851.0,4.6,,,gform
1,2022-09-06,swim_free,,,,10.0,,gform
1,2022-09-07,swim_free,,,,9.0,,gform
1,2022-09-13,swim_free,,,,10.0,,gform
1,2022-09-14,swim_free,,,,10.0,,gform
1,2022-09-15,swim_free,,,,10.0,,gform
1,2022-09-18,run,,2211.0,5.0,,,gform
1,2022-09-20,run,,1629.0,3.7,,,gform
1,2022-09-21,run,,1305.0,3.0,,,gform
1,2022-09-26,run,,1251.0,3.0,,,gform
1,2022-09-26,swim_free,,,,10.0,,gform
1,2022-09-27,swim_free,,,,10.0,,gform
1,2022-09-28,swim_free,,,,10.0,,gform
1,2022-09-29,swim_free,,,,10.0,,gform
1,2022-10-03,swim_free,,,,12.0,,gform
1,2022-10-04,swim_free,,,,15.0,,gform
1,2022-10-06,swim_free,,,,15.0,,gform
1,2022-10-09,swim_free,,,,15.0,,gform
1,2022-10-10,run,,2640.0,6.2,,,gform
1,2022-10-11,swim_free,,,,15.0,,gform
1,2022-10-12,swim_free,,,,15.0,,gform
1,2022-10-13,swim_free,,,,15.0,,gform
1,2022-10-14,swim_free,,,,16.0,,gform
1,2022-10-16,run,,2100.0,5.0,,,gform
1,2022-10-17,swim_free,,,,10.0,배영 100m,gform
1,2022-10-20,run,,2100.0,5.0,,,gform
1,2022-10-22,run,,3141.0,7.3,,,gform
1,2022-10-23,swim_free,,,,16.0,,gform
1,2022-10-25,swim_free,,,,20.0,,gform
1,2022-10-26,swim_free,,,,16.0,,gform
1,2022-10-27,swim_free,,,,20.0,,gform
1,2022-10-29,swim_free,,,,10.0,,gform
1,2022-10-30,swim_free,,,,18.5,,gform
1,2022-11-01,swim_free,,,,20.0,,gform
1,2022-11-02,swim_free,,,,20.0,,gform
1,2022-11-03,swim_free,,,,20.0,,gform
1,2022-11-04,swim_free,,,,20.0,,gform
1,2022-11-05,swim_free,,,,12.0,,gform
1,2022-11-06,swim_free,,,,16.5,,gform
1,2022-11-09,swim_free,,,,20.0,,gform
1,2022-11-10,swim_free,,,,30.0,,gform
1,2022-11-11,swim_free,,,,26.0,,gform
1,2022-11-13,swim_free,,,,27.0,,gform
1,2022-11-15,swim_free,,,,30.0,,gform
1,2022-11-16,swim_free,,,,27.0,,gform
1,2022-11-18,swim_free,,,,30.0,,gform
1,2022-11-20,run,,2205.0,5.0,,,gform
1,2022-11-22,swim_free,,,,20.0,,gform
1,2022-11-23,swim_free,,,,22.0,,gform
1,2022-11-24,swim_free,,,,20.0,,gform
1,2022-11-26,swim_free,,,,17.0,배영 13,gform
1,2022-11-27,swim_free,,,,23.0,배영 23,gform
1,2022-11-29,swim_free,,,,27.0,,gform
1,2022-12-01,run,,2580.0,6.0,,,gform
1,2022-12-02,run,,1659.0,4.0,,,gform
1,2022-12-03,run,,2073.0,5.0,,,gform
1,2022-12-04,run,,2751.0,6.3,,,gform
1,2022-12-06,run,,3021.0,7.0,,,gform
1,2022-12-07,run,,3129.0,7.0,,,gform
1,2022-12-08,swim_free,,,,26.0,,gform
1,2022-12-09,swim_free,,,,29.0,,gform
1,2022-12-10,swim_free,,,,29.0,,gform
1,2022-12-11,run,,2931.0,7.0,,,gform
1,2022-12-13,swim_free,,,,30.0,,gform
1,2022-12-14,swim_free,,,,23.0,,gform
1,2022-12-15,swim_free,,,,30.0,,gform
1,2022-12-16,swim_free,,,,34.0,,gform
1,2022-12-18,run,,3840.0,9.0,,,gform
1,2022-12-20,swim_free,,,,31.0,,gform
1,2022-12-21,swim_free,,,,24.0,,gform
1,2022-12-22,run,,3780.0,9.0,,,gform
1,2022-12-23,run,,3297.0,8.0,,,gform
1,2022-12-24,run,,3657.0,8.5,,,gform
1,2022-12-25,run,,3759.0,8.6,,,gform
1,2022-12-27,swim_free,,,,30.0,,gform
1,2022-12-28,run,,3747.0,9.0,,,gform
1,2022-12-29,swim_free,,,,30.0,,gform
1,2022-12-30,swim_free,,,,20.0,,gform
1,2022-12-31,swim_free,,,,31.0,,gform
1,2023-01-01,run,,3687.0,8.5,,,gform
1,2023-01-02,swim_free,,,,26.0,,gform
1,2023-01-03,swim_free,,,,30.0,,gform
1,2023-01-04,swim_free,,,,14.5,안면 충돌,gform
1,2023-01-05,run,,3639.0,8.3,,,gform
1,2023-01-06,swim_free,,,,30.0,,gform
1,2023-01-07,swim_free,,,,30.0,,gform
1,2023-01-08,swim_free,,,,23.0,,gform
1,2023-01-09,swim_free,,,,30.0,,gform
1,2023-01-10,swim_free,,,,40.0,10바퀴 안 쉬고,gform
1,2023-01-11,swim_free,,,,40.0,거의 연속으로,gform
1,2023-01-12,run,,3639.0,9.0,,,gform
1,2023-01-13,swim_free,,,,35.0,,gform
1,2023-01-14,run,,3753.0,8.8,,,gform
1,2023-01-15,run,,3615.0,8.5,,,gform
1,2023-01-16,swim_free,,,,40.0,,gform
1,2023-01-17,swim_free,,4080.0,,40.0,,gform
1,2023-01-18,swim_free,,4320.0,,40.0,,gform
1,2023-01-19,swim_free,,3387.0,,40.0,1번 쉬고 40바퀴,gform
1,2023-01-20,swim_free,,3420.0,,40.0,,gform
1,2023-01-24,run,,3600.0,9.0,,,gform
1,2023-01-25,swim_free,,4041.0,,40.0,,gform
1,2023-01-26,swim_free,,3840.0,,40.0,,gform
1,2023-01-27,swim_free,,1569.0,,13.0,컨디션 난조,gform
1,2023-01-31,swim_free,,3381.0,,40.0,,gform
1,2023-02-03,swim_free,,3831.0,,40.0,,gform
1,2023-02-04,swim_free,,3840.0,,40.0,,gform
1,2023-02-05,swim_free,,2607.0,,30.0,교회 시간 때문에 단축,gform
1,2023-02-06,swim_free,,3759.0,,40.0,속도 내고 자주 쉬었음,gform
1,2023-02-07,swim_free,,2625.0,,30.0,,gform
1,2023-02-08,swim_free,,3720.0,,40.0,,gform
1,2023-02-09,swim_free,,3837.0,,40.0,,gform
1,2023-02-10,swim_free,,2541.0,,25.0,,gform
1,2023-02-11,swim_free,,2997.0,,35.0,수영장 점심 시간 때문에 도중에 나왔음. 최고 기록 도전 각이었는데.,gform
1,2023-02-12,run,,3600.0,9.0,,,gform
1,2023-02-14,swim_free,,3831.0,,40.0,,gform
1,2023-02-16,swim_free,,3705.0,,40.0,,gform
1,2023-02-17,swim_free,,3375.0,,40.0,,gform
1,2023-02-19,run,,3600.0,9.3,,,gform
1,2023-02-21,swim_free,,3441.0,,40.0,,gform
1,2023-02-24,swim_free,,3465.0,,40.0,,gform
1,2023-02-26,run,,3609.0,9.1,,,gform
1,2023-02-27,swim_free,,3507.0,,40.0,,gform
1,2023-02-28,swim_free,,3375.0,,40.0,,gform
1,2023-03-01,swim_free,,1800.0,,21.0,연속 2일 수영으로 체력 소진,gform
1,2023-03-05,run,,3609.0,9.2,,,gform
1,2023-03-06,run,,3600.0,9.2,,,gform
1,2023-03-07,run,,3600.0,9.0,,,gform
1,2023-03-08,swim_free,,4020.0,,40.0,,gform
1,2023-03-09,run,,3600.0,8.2,,,gform
1,2023-03-10,run,,3609.0,8.5,,,gform
1,2023-03-11,run,,3639.0,8.9,,,gform
1,2023-03-13,swim_free,,3600.0,,33.0,"컨디션 난조, 근력운동 필요",gform
1,2023-03-14,run,,3621.0,9.0,,,gform
1,2023-03-15,swim_free,,3600.0,,29.0,"컨디션 난조, 근력운동 필요",gform
1,2023-03-17,swim_free,,3381.0,,40.0,,gform
1,2023-03-18,run,,3600.0,9.3,,,gform
1,2023-03-20,swim_free,,3615.0,,31.0,,gform
1,2023-03-21,run,,3600.0,9.3,,,gform
1,2023-03-22,swim_free,,3381.0,,40.0,,gform
1,2023-03-23,run,,3615.0,8.9,,,gform
1,2023-03-24,swim_free,,3693.0,,40.0,,gform
1,2023-03-25,run,,3609.0,8.7,,,gform
1,2023-03-27,swim_free,,3525.0,,28.0,"컨디션 난조, 근력운동 필요",gform
1,2023-03-28,run,,3600.0,9.2,,,gform
1,2023-03-29,swim_free,,2340.0,,20.0,"컨디션 난조, 근력운동 필요",gform
1,2023-03-30,run,,3627.0,9.0,,,gform
1,2023-04-01,run,,3621.0,9.2,,3킬로 뛰고 소변 보고 나머지 뜀,gform
1,2023-04-02,run,,3621.0,9.1,,,gform
1,2023-04-03,run,,3600.0,8.2,,뛰는데 배고픔,gform
1,2023-04-05,swim_free,,3753.0,,40.0,,gform
1,2023-04-06,swim_free,,4020.0,,40.0,살이 빠져서 힘이 빠짐,gform
1,2023-04-08,run,,3600.0,9.5,,러닝 속도 9.2에서 점점 올렸음,gform
1,2023-04-09,run,,3600.0,7.5,,,gform
1,2023-04-10,run,,3621.0,8.1,,,gform
1,2023-04-11,swim_free,,3627.0,,33.0,,gform
1,2023-04-12,run,,3600.0,9.5,,페이스 조절 좋았음,gform
1,2023-04-13,swim_free,,3645.0,,37.0,,gform
1,2023-04-14,run,,3600.0,8.3,,,gform
1,2023-04-15,run,,1809.0,3.9,,허기져서 못 뛰겠음,gform
1,2023-04-16,run,,3600.0,8.8,,,gform
1,2023-04-17,run,,3615.0,8.9,,,gform
1,2023-04-18,swim_free,,3615.0,,34.0,,gform
1,2023-04-19,swim_free,,3645.0,,40.0,,gform
1,2023-04-20,swim_free,,3477.0,,40.0,,gform
1,2023-04-22,run,,3609.0,9.1,,,gform
1,2023-04-24,run,,3615.0,9.0,,,gform
1,2023-04-25,swim_free,,1971.0,,13.0,MGB 강의 후 체력 소진,gform
1,2023-04-26,run,,3633.0,9.0,,,gform
1,2023-04-27,swim_free,,3651.0,,36.0,,gform
1,2023-04-29,run,,3609.0,9.3,,,gform
1,2023-05-01,run,,3600.0,9.3,,,gform
1,2023-05-02,swim_free,,3681.0,,35.0,,gform
1,2023-05-03,run,,3600.0,8.2,,,gform
1,2023-05-04,swim_free,,3561.0,,40.0,,gform
1,2023-05-06,run,,2913.0,6.8,,용변으로 중단,gform
1,2023-05-07,run,,3000.0,7.0,,잠실 종합운동장 달리기,gform
1,2023-05-08,run,,3573.0,9.5,,"인화원 헬스장, 최고 기록",gform
1,2023-05-11,swim_free,,3681.0,,40.0,,gform
1,2023-05-13,run,,3621.0,9.1,,,gform
1,2023-05-14,run,,3600.0,9.0,,,gform
1,2023-05-15,swim_free,,3573.0,,27.0,,gform
1,2023-05-16,run,,3609.0,8.5,,,gform
1,2023-05-17,swim_free,,3033.0,,33.0,수영장 문 닫아서 하다가 나왔음,gform
1,2023-05-18,swim_free,,3600.0,,37.0,,gform
1,2023-05-20,swim_free,,3681.0,,34.0,,gform
1,2023-05-21,run,,3609.0,8.7,,,gform
1,2023-05-23,swim_free,,3600.0,,35.0,,gform
1,2023-05-25,swim_free,,3555.0,,32.0,,gform
1,2023-05-26,swim_free,,3591.0,,32.0,밥도 많이 못 먹고 기운이 없음,gform
1,2023-05-27,run,,3621.0,8.5,,,gform
1,2023-05-28,swim_free,,2511.0,,23.0,교회 시간이 부족해서 많이 못했음,gform
1,2023-05-29,run,,3609.0,8.6,,,gform
1,2023-05-30,run,,2880.0,6.0,,,gform
1,2023-06-01,swim_free,,3621.0,,31.0,,gform
1,2023-06-02,swim_free,,3597.0,,40.0,,gform
1,2023-06-03,run,,3021.0,7.0,,피곤해서 단축,gform
1,2023-06-04,run,,3600.0,8.6,,,gform
1,2023-06-06,run,,1947.0,4.0,,배고프고 기력 없음,gform
1,2023-06-07,run,,3609.0,7.7,,,gform
1,2023-06-08,swim_free,,3609.0,,31.0,,gform
1,2023-06-09,run,,3675.0,8.7,,,gform
1,2023-06-11,run,,3651.0,8.7,,,gform
1,2023-06-12,run,,1800.0,4.0,,컨디션 난조,gform
1,2023-06-13,swim_free,,3597.0,,32.0,,gform
1,2023-06-15,swim_free,,3801.0,,40.0,좀 느려도 초반에 체력관리 잘했음 41바퀴?,gform
1,2023-06-16,swim_free,,3639.0,,36.0,,gform
1,2023-06-17,run,,2955.0,6.9,,속이 안 좋아서 중도 포기,gform
1,2023-06-18,run,,1365.0,3.0,,컨디션 난조. 근력 전환,gform
1,2023-06-21,swim_free,,3549.0,,34.0,,gform
1,2023-06-23,swim_free,,3615.0,,37.0,,gform
1,2023-06-26,swim_free,,3660.0,,36.0,,gform
1,2023-06-27,pushup,60.0,,,,,gform
1,2023-06-30,swim_free,,3591.0,,38.0,,gform
1,2023-07-01,pushup,60.0,,,,,gform
1,2023-07-03,swim_free,,3693.0,,40.0,살 쪄서 힘이 남,gform
1,2023-07-06,swim_free,,3609.0,,33.0,살 빠져서 잘 안 나감,gform
1,2023-07-07,swim_free,,3660.0,,40.0,,gform
1,2023-07-08,pushup,35.0,,,,,gform
1,2023-07-08,run,,1500.0,3.75,,,gform
1,2023-07-09,pushup,20.0,,,,,gform
1,2023-07-09,run,,2400.0,6.0,,,gform
1,2023-07-13,swim_free,,3675.0,,36.0,선방했음,gform
1,2023-07-14,pushup,30.0,,,,유산소 30분,gform
1,2023-07-14,run,,1200.0,3.0,,유산소 30분,gform
1,2023-07-15,pushup,30.0,,,,,gform
1,2023-07-15,run,,1800.0,4.5,,,gform
1,2023-07-16,pushup,30.0,,,,유산소 30분,gform
1,2023-07-16,run,,1200.0,3.0,,유산소 30분,gform
1,2023-07-17,swim_free,,3660.0,,35.0,,gform
1,2023-07-19,swim_free,,3249.0,,25.0,코드 스테이츠 강의하느라 에너지 소진,gform
1,2023-07-20,swim_free,,3600.0,,38.0,,gform
1,2023-07-21,swim_free,,3507.0,,40.0,,gform
1,2023-07-22,pushup,20.0,,,,,gform
1,2023-07-22,run,,2409.0,5.4,,,gform
1,2023-07-23,swim_free,,1485.0,,12.0,,gform
1,2023-07-24,swim_free,,3645.0,,39.0,,gform
1,2023-07-26,pushup,20.0,,,,,gform
1,2023-07-26,run,,2400.0,5.5,,,gform
1,2023-07-27,swim_free,,3615.0,,36.0,,gform
1,2023-07-28,swim_free,,2427.0,,22.0,건강검진해서 피곤함,gform
1,2023-07-29,swim_free,,3660.0,,39.0,,gform
1,2023-07-30,pushup,39.0,,,,,gform
1,2023-07-30,run,,1899.0,4.1,,,gform
1,2023-07-31,pushup,20.0,,,,,gform
1,2023-07-31,run,,2409.0,5.3,,,gform
1,2023-08-01,badminton,,5400.0,,,배드민턴,gform
1,2023-08-02,swim_free,,939.0,,7.0,전날 PY4E 새벽 1시까지 하느라 피곤,gform
1,2023-08-03,swim_free,,3639.0,,37.0,,gform
1,2023-08-12,swim_free,,3165.0,,32.0,"더 할 수 있었는데, 다른 가족들이 먼저 나가서 중단함",gform
1,2023-08-13,pushup,19.0,,,,,gform
1,2023-08-13,run,,2460.0,5.7,,,gform
1,2023-08-14,swim_free,,3585.0,,35.0,,gform
1,2023-08-15,badminton,,3600.0,,,배드민턴,gform
1,2023-08-16,swim_free,,3633.0,,37.0,,gform
1,2023-08-17,swim_free,,1695.0,,14.0,많이 안 먹어서 기력이 없음,gform
1,2023-08-18,pushup,18.0,,,,,gform
1,2023-08-18,run,,2520.0,6.0,,,gform
1,2023-08-19,pushup,18.0,,,,뛰다가 배고파,gform
1,2023-08-19,run,,2571.0,5.5,,뛰다가 배고파,gform
1,2023-08-20,pushup,20.0,,,,,gform
1,2023-08-20,run,,2400.0,5.7,,,gform
1,2023-08-21,swim_free,,3621.0,,35.0,,gform
1,2023-08-23,pushup,17.0,,,,,gform
1,2023-08-23,run,,2589.0,5.7,,,gform
1,2023-08-24,swim_free,,3597.0,,35.0,,gform
1,2023-08-25,pushup,15.0,,,,,gform
1,2023-08-25,run,,2715.0,5.8,,,gform
1,2023-08-26,swim_free,,3645.0,,34.0,,gform
1,2023-08-27,pushup,17.0,,,,,gform
1,2023-08-27,run,,2589.0,5.5,,,gform
1,2023-08-28,run,,3609.0,7.3,,,gform
1,2023-08-30,pushup,20.0,,,,,gform
1,2023-08-30,run,,2400.0,4.5,,,gform
1,2023-08-31,swim_free,,3573.0,,32.0,,gform
1,2023-09-01,swim_free,,3621.0,,36.0,,gform
1,2023-09-02,badminton,,2400.0,,,배드민턴 시부적,gform
1,2023-09-03,pushup,18.0,,,,소식해서 기운이 없음,gform
1,2023-09-03,run,,2520.0,5.0,,소식해서 기운이 없음,gform
1,2023-09-04,swim_free,,3540.0,,30.0,거의 두 달 가까이 40바퀴 한 적 없음,gform
1,2023-09-06,pushup,20.0,,,,,gform
1,2023-09-06,run,,2400.0,5.1,,,gform
1,2023-09-07,swim_free,,3681.0,,33.0,,gform
1,2023-09-08,pushup,15.0,,,,,gform
1,2023-09-08,run,,2700.0,6.0,,,gform
1,2023-09-09,pushup,18.0,,,,,gform
1,2023-09-09,run,,2520.0,5.0,,,gform
1,2023-09-10,pushup,20.0,,,,,gform
1,2023-09-10,run,,2415.0,4.9,,,gform
1,2023-09-11,run,,3660.0,6.8,,중간에 한 번 쉬었음,gform
1,2023-09-13,pushup,18.0,,,,,gform
1,2023-09-13,run,,2520.0,5.2,,,gform
1,2023-09-14,pushup,17.0,,,,,gform
1,2023-09-14,run,,2580.0,5.7,,,gform
1,2023-09-15,pushup,16.0,,,,,gform
1,2023-09-15,run,,2640.0,5.5,,,gform
1,2023-09-16,pushup,20.0,,,,,gform
1,2023-09-16,run,,2400.0,5.3,,,gform
1,2023-09-17,pushup,19.0,,,,,gform
1,2023-09-17,run,,2460.0,5.5,,,gform
1,2023-09-18,pushup,18.0,,,,,gform
1,2023-09-18,run,,2520.0,5.4,,,gform
1,2023-09-19,run,,2700.0,6.1,,,gform
1,2023-09-20,pushup,20.0,,,,,gform
1,2023-09-20,run,,2400.0,5.0,,,gform
1,2023-09-21,pushup,19.0,,,,,gform
1,2023-09-21,run,,2460.0,4.9,,,gform
1,2023-09-24,pushup,20.0,,,,,gform
1,2023-09-24,run,,2400.0,5.3,,,gform
1,2023-09-26,pushup,19.0,,,,,gform
1,2023-09-26,run,,2460.0,5.1,,,gform
1,2023-09-27,swim_free,,3600.0,,27.0,20일만에 수영했음,gform
1,2023-09-28,badminton,,5400.0,,,배민,gform
1,2023-10-03,pushup,16.0,,,,,gform
1,2023-10-03,run,,2640.0,6.6,,,gform
1,2023-10-04,swim_free,,3621.0,,24.0,,gform
1,2023-10-05,run,,3600.0,9.0,,,gform
1,2023-10-06,pushup,18.0,,,,,gform
1,2023-10-06,run,,2520.0,5.6,,,gform
1,2023-10-08,pushup,15.0,,,,,gform
1,2023-10-08,run,,2700.0,6.3,,,gform
1,2023-10-09,pushup,18.0,,,,,gform
1,2023-10-09,run,,2520.0,6.0,,,gform
1,2023-10-10,pushup,20.0,,,,,gform
1,2023-10-10,run,,2409.0,4.7,,,gform
1,2023-10-11,swim_free,,2955.0,,24.0,,gform
1,2023-10-12,pushup,16.0,,,,,gform
1,2023-10-12,run,,969.0,2.4,,,gform
1,2023-10-13,pushup,18.0,,,,,gform
1,2023-10-13,run,,2520.0,5.4,,,gform
1,2023-10-14,pushup,20.0,,,,,gform
1,2023-10-14,run,,2400.0,5.7,,,gform
1,2023-10-15,pushup,20.0,,,,,gform
1,2023-10-15,run,,2400.0,4.8,,,gform
1,2023-10-16,pushup,16.0,,,,피곤해,gform
1,2023-10-16,run,,1455.0,2.8,,피곤해,gform
1,2023-10-17,pushup,15.0,,,,,gform
1,2023-10-17,run,,2700.0,6.1,,,gform
1,2023-10-18,pushup,18.0,,,,,gform
1,2023-10-18,run,,2520.0,5.3,,,gform
1,2023-10-19,pushup,20.0,,,,오르막 길,gform
1,2023-10-19,run,,2400.0,4.3,,오르막 길,gform
1,2023-10-20,run,,3600.0,8.8,,,gform
1,2023-10-21,pushup,12.0,,,,,gform
1,2023-10-21,run,,2880.0,6.9,,,gform
1,2023-10-22,pushup,13.0,,,,,gform
1,2023-10-22,run,,2820.0,6.8,,,gform
1,2023-10-23,swim_free,,3597.0,,26.0,,gform
1,2023-10-24,pushup,20.0,,,,10분 단축,gform
1,2023-10-24,run,,1809.0,4.1,,10분 단축,gform
1,2023-10-25,pushup,13.0,,,,"30분, 한 끼 먹었음",gform
1,2023-10-25,run,,1020.0,2.3,,"30분, 한 끼 먹었음",gform
1,2023-10-26,pushup,19.0,,,,,gform
1,2023-10-26,run,,2460.0,5.3,,,gform
1,2023-10-29,pushup,20.0,,,,,gform
1,2023-10-29,run,,2400.0,5.2,,,gform
1,2023-10-30,pushup,19.0,,,,,gform
1,2023-10-30,run,,2460.0,4.8,,,gform
1,2023-10-31,run,,2100.0,5.2,,당근 영어,gform
1,2023-11-01,pushup,17.0,,,,,gform
1,2023-11-01,run,,2589.0,5.6,,,gform
1,2023-11-02,pushup,19.0,,,,,gform
1,2023-11-02,run,,2460.0,5.3,,,gform
1,2023-11-03,run,,3600.0,9.0,,,gform
1,2023-11-05,pushup,20.0,,,,,gform
1,2023-11-05,run,,2400.0,6.1,,,gform
1,2023-11-06,pushup,20.0,,,,,gform
1,2023-11-06,run,,2400.0,5.4,,,gform
1,2023-11-07,swim_free,,3420.0,,26.0,,gform
1,2023-11-08,swim_free,,3537.0,,33.0,,gform
1,2023-11-10,run,,3600.0,9.0,,,gform
1,2023-11-11,pushup,20.0,,,,,gform
1,2023-11-11,run,,2400.0,6.0,,,gform
1,2023-11-13,pushup,16.0,,,,,gform
1,2023-11-13,run,,2640.0,6.6,,,gform
1,2023-11-14,pushup,19.0,,,,,gform
1,2023-11-14,run,,2460.0,5.1,,,gform
1,2023-11-15,swim_free,,3699.0,,35.0,,gform
1,2023-11-16,pushup,20.0,,,,,gform
1,2023-11-16,run,,2400.0,5.5,,,gform
1,2023-11-17,pushup,16.0,,,,,gform
1,2023-11-17,run,,2640.0,6.0,,,gform
1,2023-11-18,pushup,19.0,,,,,gform
1,2023-11-18,run,,2460.0,5.1,,,gform
1,2023-11-19,run,,3600.0,9.0,,,gform
1,2023-11-20,pushup,20.0,,,,,gform
1,2023-11-20,run,,2400.0,5.5,,,gform
1,2023-11-21,pushup,18.0,,,,,gform
1,2023-11-21,run,,2520.0,6.0,,,gform
1,2023-11-22,swim_free,,3660.0,,30.0,,gform
1,2023-11-23,swim_free,,3660.0,,34.0,,gform
1,2023-11-24,swim_free,,3600.0,,38.0,,gform
1,2023-11-26,pushup,19.0,,,,,gform
1,2023-11-26,run,,2460.0,5.6,,,gform
1,2023-11-27,pushup,19.0,,,,,gform
1,2023-11-27,run,,2460.0,5.9,,,gform
1,2023-11-28,pushup,20.0,,,,,gform
1,2023-11-28,run,,2400.0,6.0,,,gform
1,2023-11-29,swim_free,,3621.0,,32.0,,gform
1,2023-11-30,pushup,20.0,,,,,gform
1,2023-11-30,run,,2400.0,5.4,,,gform
1,2023-12-01,swim_free,,3591.0,,40.0,"23.07.21 이후 5개월만의 최고 기록, 하루 전 휴가여서 푹 쉬었음. 몸무게 56.2kg",gform
1,2023-12-02,pushup,20.0,,,,,gform
1,2023-12-02,run,,2400.0,5.2,,,gform
1,2023-12-03,pushup,19.0,,,,,gform
1,2023-12-03,run,,2460.0,5.8,,,gform
1,2023-12-04,swim_free,,3627.0,,36.0,,gform
1,2023-12-05,swim_free,,3639.0,,33.0,,gform
1,2023-12-06,swim_free,,3639.0,,40.0,,gform
1,2023-12-07,pushup,20.0,,,,,gform
1,2023-12-07,run,,2400.0,6.0,,,gform
1,2023-12-08,pushup,20.0,,,,,gform
1,2023-12-08,run,,2400.0,6.0,,,gform
1,2023-12-09,pushup,19.0,,,,,gform
1,2023-12-09,run,,2460.0,5.7,,,gform
1,2023-12-10,pushup,20.0,,,,,gform
1,2023-12-10,run,,2400.0,5.6,,,gform
1,2023-12-11,pushup,20.0,,,,,gform
1,2023-12-11,run,,2400.0,5.6,,,gform
1,2023-12-12,swim_free,,3540.0,,33.0,,gform
1,2023-12-13,swim_free,,3615.0,,35.0,,gform
1,2023-12-15,pushup,20.0,,,,,gform
1,2023-12-15,run,,2400.0,5.6,,,gform
1,2023-12-16,pushup,20.0,,,,,gform
1,2023-12-16,run,,2400.0,6.0,,,gform
1,2023-12-17,pushup,19.0,,,,,gform
1,2023-12-17,run,,2460.0,5.5,,,gform
1,2023-12-18,swim_free,,3645.0,,39.0,,gform
1,2023-12-19,swim_free,,3627.0,,36.0,,gform
1,2023-12-20,pushup,20.0,,,,,gform
1,2023-12-20,run,,2400.0,5.7,,,gform
1,2023-12-21,pushup,20.0,,,,,gform
1,2023-12-21,run,,2400.0,6.0,,,gform
1,2023-12-22,swim_free,,3567.0,,34.0,,gform
1,2023-12-23,pushup,20.0,,,,,gform
1,2023-12-23,run,,2400.0,5.7,,,gform
1,2023-12-24,pushup,20.0,,,,,gform
1,2023-12-24,run,,2400.0,5.8,,,gform
1,2023-12-25,pushup,20.0,,,,,gform
1,2023-12-25,run,,2400.0,5.6,,,gform
1,2023-12-26,swim_free,,3645.0,,33.0,,gform
1,2023-12-27,pushup,20.0,,,,,gform
1,2023-12-27,run,,2400.0,5.8,,,gform
1,2023-12-28,pushup,10.0,,,,단축,gform
1,2023-12-28,run,,1800.0,4.3,,단축,gform
